Address;AddressFM;location;point;Lat;Long
Unter den Linden;Frankfurt am Main Unter den Linden;Unter den Linden, Heimatsiedlung, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.091918, 8.6711014, 0.0;50.091.918;86.711.014
Unter den Platanen;Frankfurt am Main Unter den Platanen;Unter den Platanen, Heimatsiedlung, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0923059, 8.6709708, 0.0;500.923.059;86.709.708
Unter der Friedensbrücke;Frankfurt am Main Unter der Friedensbrücke;Unter der Friedensbrücke, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1028023, 8.6672576, 0.0;501.028.023;86.672.576
Untere Burggasse;Frankfurt am Main Untere Burggasse;Untere Burggasse, Nieder-Erlenbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2026681, 8.711245, 0.0;502.026.681;8.711.245
Untere Rützelstraße;Frankfurt am Main Untere Rützelstraße;Untere Rützelstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0917415, 8.608414, 0.0;500.917.415;8.608.414
Unterer Atzemer;Frankfurt am Main Unterer Atzemer;Unterer Atzemer, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1165797, 8.7034431, 0.0;501.165.797;87.034.431
Unterer Kalbacher Weg;Frankfurt am Main Unterer Kalbacher Weg;Unterer Kalbacher Weg, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1822379, 8.6580741, 0.0;501.822.379;86.580.741
Unterer Kirchwiesenweg;Frankfurt am Main Unterer Kirchwiesenweg;Unterer Kirchwiesenweg, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1992946, 8.6768051, 0.0;501.992.946;86.768.051
Unterlindau;Frankfurt am Main Unterlindau;Unterlindau, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.118731, 8.6682269, 0.0;50.118.731;86.682.269
Untermainanlage;Frankfurt am Main Untermainanlage;Untermainanlage, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.10796635, 8.67330032819156, 0.0;5.010.796.635;867.330.032.819.156
Untermainbrücke;Frankfurt am Main Untermainbrücke;Untermainbrücke, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1064883, 8.67674149940811, 0.0;501.064.883;867.674.149.940.811
Untermainkai;Frankfurt am Main Untermainkai;Untermainkai, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.106999, 8.6744031, 0.0;50.106.999;86.744.031
Unterschweinstiege;Frankfurt am Main Unterschweinstiege;Unterschweinstiege, Flughafen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60549, Deutschland;50.05802835, 8.58877540465709, 0.0;5.005.802.835;858.877.540.465.709
Unterschweinstiegschneise;Frankfurt am Main Unterschweinstiegschneise;Unterschweinstiegschneise, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0762065, 8.602018, 0.0;500.762.065;8.602.018
Unterster Zwerchweg;Frankfurt am Main Unterster Zwerchweg;Unterster Zwerchweg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0938037, 8.6939422, 0.0;500.938.037;86.939.422
Unterweg;Frankfurt am Main Unterweg;Unterweg, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1195817, 8.6833041, 0.0;501.195.817;86.833.041
Urnbergweg;Frankfurt am Main Urnbergweg;Urnbergweg, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1799006, 8.6920459, 0.0;501.799.006;86.920.459
Urseler Weg;Frankfurt am Main Urseler Weg;Urseler Weg, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2019679, 8.6709218, 0.0;502.019.679;86.709.218
Ursinusstraße;Frankfurt am Main Ursinusstraße;Ursinusstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1145816, 8.6093547, 0.0;501.145.816;86.093.547
Usastraße;Frankfurt am Main Usastraße;Usastraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1566847, 8.747424, 0.0;501.566.847;8.747.424
Usinger Straße;Frankfurt am Main Usinger Straße;Usinger Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1303827, 8.7060717, 0.0;501.303.827;87.060.717
Utrilloweg;Frankfurt am Main Utrilloweg;Utrilloweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.178793, 8.6465896, 0.0;50.178.793;86.465.896
Valentin-Schmetzer-Weg;Frankfurt am Main Valentin-Schmetzer-Weg;Valentin-Schmetzer-Weg, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1842578, 8.6248162, 0.0;501.842.578;86.248.162
Valentin-Senger-Straße;Frankfurt am Main Valentin-Senger-Straße;Valentin-Senger-Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1412049, 8.7043836, 0.0;501.412.049;87.043.836
Varrentrappstraße;Frankfurt am Main Varrentrappstraße;Varrentrappstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1128074, 8.6444737, 0.0;501.128.074;86.444.737
Vatterstraße;Frankfurt am Main Vatterstraße;Vatterstraße, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1323763, 8.7340576, 0.0;501.323.763;87.340.576
Vereinsstraße;Frankfurt am Main Vereinsstraße;Vereinsstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1324507, 8.7093174, 0.0;501.324.507;87.093.174
Victor-Gollancz-Weg;Frankfurt am Main Victor-Gollancz-Weg;Victor-Gollancz-Weg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1585579, 8.6620394, 0.0;501.585.579;86.620.394
Victor-Slotosch-Straße;Frankfurt am Main Victor-Slotosch-Straße;Victor-Slotosch-Straße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1446948, 8.750901, 0.0;501.446.948;8.750.901
Viehtrieb;Frankfurt am Main Viehtrieb;Viehtrieb, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.15732175, 8.68393904786534, 0.0;5.015.732.175;868.393.904.786.534
Vierhäusergasse;Frankfurt am Main Vierhäusergasse;Vierhäusergasse, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.086044, 8.5810718, 0.0;50.086.044;85.810.718
Vilbeler Landstraße;Frankfurt am Main Vilbeler Landstraße;Vilbeler Landstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1585755, 8.742019, 0.0;501.585.755;8.742.019
Vilbeler Straße;Frankfurt am Main Vilbeler Straße;Vilbeler Straße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60313, Deutschland;50.1169936, 8.6873758, 0.0;501.169.936;86.873.758
Voelckerstraße;Frankfurt am Main Voelckerstraße;Voelckerstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1306893, 8.6724367, 0.0;501.306.893;86.724.367
Völklinger Weg;Frankfurt am Main Völklinger Weg;Völklinger Weg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0860902, 8.572479, 0.0;500.860.902;8.572.479
Vogelsbergstraße;Frankfurt am Main Vogelsbergstraße;Vogelsbergstraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1246237, 8.6949176, 0.0;501.246.237;86.949.176
Vogelstraße;Frankfurt am Main Vogelstraße;Vogelstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0768989, 8.6508094, 0.0;500.768.989;86.508.094
Vogelweidstraße;Frankfurt am Main Vogelweidstraße;Vogelweidstraße, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0970935, 8.6676687, 0.0;500.970.935;86.676.687
Vogesenstraße;Frankfurt am Main Vogesenstraße;Vogesenstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0844227, 8.5788217, 0.0;500.844.227;85.788.217
Vogtstraße;Frankfurt am Main Vogtstraße;Vogtstraße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1261175, 8.6754829, 0.0;501.261.175;86.754.829
Volgersbrunnenweg;Frankfurt am Main Volgersbrunnenweg;Volgersbrunnenweg, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1262073, 8.7378144, 0.0;501.262.073;87.378.144
Volkshausstraße;Frankfurt am Main Volkshausstraße;Volkshausstraße, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1424968, 8.7529823, 0.0;501.424.968;87.529.823
Volpenhennstraße;Frankfurt am Main Volpenhennstraße;Volpenhennstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0774744, 8.6410197, 0.0;500.774.744;86.410.197
Voltastraße;Frankfurt am Main Voltastraße;Voltastraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1169743, 8.6342959, 0.0;501.169.743;86.342.959
Voltenseeweg;Frankfurt am Main Voltenseeweg;Voltenseeweg, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1456641, 8.7438242, 0.0;501.456.641;87.438.242
Vorm Wald;Frankfurt am Main Vorm Wald;Vorm Wald, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1091925, 8.5859602, 0.0;501.091.925;85.859.602
Wacholderweg;Frankfurt am Main Wacholderweg;Wacholderweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1649017, 8.678123, 0.0;501.649.017;8.678.123
Wachtelweg;Frankfurt am Main Wachtelweg;Wachtelweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1056817, 8.5308497, 0.0;501.056.817;85.308.497
Wächtersbacher Straße;Frankfurt am Main Wächtersbacher Straße;Wächtersbacher Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.132676, 8.7531443, 0.0;50.132.676;87.531.443
Wagengasse;Frankfurt am Main Wagengasse;Wagengasse, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1101963, 8.5320485, 0.0;501.101.963;85.320.485
Waidmannstraße;Frankfurt am Main Waidmannstraße;Waidmannstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0949579, 8.6700787, 0.0;500.949.579;86.700.787
Waitzstraße;Frankfurt am Main Waitzstraße;Waitzstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1183455, 8.7117277, 0.0;501.183.455;87.117.277
Walburga-Zizka-Weg;Frankfurt am Main Walburga-Zizka-Weg;Walburga-Zizka-Weg, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1266803, 8.623835, 0.0;501.266.803;8.623.835
Waldecker Straße;Frankfurt am Main Waldecker Straße;Waldecker Straße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1526685, 8.67155, 0.0;501.526.685;867.155
Waldemser Straße;Frankfurt am Main Waldemser Straße;Waldemser Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.106613, 8.6343196, 0.0;50.106.613;86.343.196
Waldfriedstraße;Frankfurt am Main Waldfriedstraße;Waldfriedstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0770999, 8.6468859, 0.0;500.770.999;86.468.859
Waldmeisterpfad;Frankfurt am Main Waldmeisterpfad;Waldmeisterpfad, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1065839, 8.6012619, 0.0;501.065.839;86.012.619
Waldschmidtstraße;Frankfurt am Main Waldschmidtstraße;Waldschmidtstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1184111, 8.7017432, 0.0;501.184.111;87.017.432
Waldschulstraße;Frankfurt am Main Waldschulstraße;Waldschulstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.1092052, 8.5997073, 0.0;501.092.052;85.997.073
Waldstraße;Frankfurt am Main Waldstraße;Waldstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0799838, 8.6498946, 0.0;500.799.838;86.498.946
Wallauer Straße;Frankfurt am Main Wallauer Straße;Wallauer Straße, Hellerhofsiedlung, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.105418, 8.6226076, 0.0;50.105.418;86.226.076
Walldorfer Straße;Frankfurt am Main Walldorfer Straße;Walldorfer Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0933649, 8.6826111, 0.0;500.933.649;86.826.111
Wallfahrtsweg;Frankfurt am Main Wallfahrtsweg;Wallfahrtsweg, Wagenplatz Borsigallee, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1463324, 8.7397602, 0.0;501.463.324;87.397.602
Wallstraße;Frankfurt am Main Wallstraße;Wallstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1048898, 8.6896846, 0.0;501.048.898;86.896.846
Walnußweg;Frankfurt am Main Walnußweg;Walnußweg, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1620524, 8.6714543, 0.0;501.620.524;86.714.543
Walter-Abschlag-Weg;Frankfurt am Main Walter-Abschlag-Weg;Walter-Abschlag-Weg, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1658507, 8.6398294, 0.0;501.658.507;86.398.294
Walter-Gropius-Straße;Frankfurt am Main Walter-Gropius-Straße;Walter-Gropius-Straße, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1768996, 8.619967, 0.0;501.768.996;8.619.967
Walter-Hesselbach-Straße;Frankfurt am Main Walter-Hesselbach-Straße;Walter-Hesselbach-Straße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1437861, 8.7008968, 0.0;501.437.861;87.008.968
Walter-Kolb-Straße;Frankfurt am Main Walter-Kolb-Straße;Walter-Kolb-Straße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1071604, 8.687707, 0.0;501.071.604;8.687.707
Walter-Leiske-Straße;Frankfurt am Main Walter-Leiske-Straße;Walter-Leiske-Straße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1460988, 8.6727611, 0.0;501.460.988;86.727.611
Walter-Möller-Platz;Frankfurt am Main Walter-Möller-Platz;Walter-Möller-Platz, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1577161, 8.6316937, 0.0;501.577.161;86.316.937
Walter-Schwagenscheidt-Platz;Frankfurt am Main Walter-Schwagenscheidt-Platz;Walter-Schwagenscheidt-Platz, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1576677, 8.63072473532695, 0.0;501.576.677;863.072.473.532.695
Walter-vom-Rath-Straße;Frankfurt am Main Walter-vom-Rath-Straße;Walter-vom-Rath-Straße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1335108, 8.6695541, 0.0;501.335.108;86.695.541
Walther-Nernst-Straße;Frankfurt am Main Walther-Nernst-Straße;Walther-Nernst-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1779013, 8.6269802, 0.0;501.779.013;86.269.802
Walther-von-Cronberg-Platz;Frankfurt am Main Walther-von-Cronberg-Platz;;50.105902, 8.697081, 0.0;50.105.902;8.697.081
Wanebachstraße;Frankfurt am Main Wanebachstraße;Wanebachstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1401038, 8.6789079, 0.0;501.401.038;86.789.079
Warschauer Straße;Frankfurt am Main Warschauer Straße;Warschauer Straße, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.1084914, 8.6492082, 0.0;501.084.914;86.492.082
Wartburgstraße;Frankfurt am Main Wartburgstraße;Wartburgstraße, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1092724, 8.5314988, 0.0;501.092.724;85.314.988
Wasgaustraße;Frankfurt am Main Wasgaustraße;Wasgaustraße, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1106234, 8.5376569, 0.0;501.106.234;85.376.569
Wasserhofstraße;Frankfurt am Main Wasserhofstraße;Wasserhofstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1031307, 8.7239172, 0.0;501.031.307;87.239.172
Wasserleitungsweg;Frankfurt am Main Wasserleitungsweg;Wasserleitungsweg, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1385966, 8.7066089, 0.0;501.385.966;87.066.089
Wasserweg;Frankfurt am Main Wasserweg;Wasserweg, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1066352, 8.6951972, 0.0;501.066.352;86.951.972
Weberstraße;Frankfurt am Main Weberstraße;Weberstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60318, Deutschland;50.1223262, 8.6879625, 0.0;501.223.262;86.879.625
Weckerlinstraße;Frankfurt am Main Weckerlinstraße;Weckerlinstraße, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1047404, 8.5466555, 0.0;501.047.404;85.466.555
Weckmarkt;Frankfurt am Main Weckmarkt;Weckmarkt, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1103424, 8.6859512, 0.0;501.103.424;86.859.512
Wed;Frankfurt am Main Wed;Wed, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.0991211, 8.5465816, 0.0;500.991.211;85.465.816
Wegscheidestraße;Frankfurt am Main Wegscheidestraße;Wegscheidestraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1521265, 8.6955452, 0.0;501.521.265;86.955.452
Wehrheimer Straße;Frankfurt am Main Wehrheimer Straße;Wehrheimer Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.13072, 8.7068343, 0.0;5.013.072;87.068.343
Wehrhofstraße;Frankfurt am Main Wehrhofstraße;Wehrhofstraße, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1247023, 8.6143655, 0.0;501.247.023;86.143.655
Wehrstraße;Frankfurt am Main Wehrstraße;Wehrstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1032655, 8.7238278, 0.0;501.032.655;87.238.278
Weidenauer Straße;Frankfurt am Main Weidenauer Straße;Weidenauer Straße, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1242413, 8.5814777, 0.0;501.242.413;85.814.777
Weidenbornstraße;Frankfurt am Main Weidenbornstraße;Weidenbornstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1308815, 8.70914, 0.0;501.308.815;870.914
Weiherstraße;Frankfurt am Main Weiherstraße;Weiherstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1122711, 8.6964251, 0.0;501.122.711;86.964.251
Weilbacher Straße;Frankfurt am Main Weilbacher Straße;Weilbacher Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1013676, 8.6178279, 0.0;501.013.676;86.178.279
Weilbrunnstraße;Frankfurt am Main Weilbrunnstraße;Weilbrunnstraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1551482, 8.6965939, 0.0;501.551.482;86.965.939
Weilburger Straße;Frankfurt am Main Weilburger Straße;Weilburger Straße, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.101498, 8.6440933, 0.0;50.101.498;86.440.933
Weimarer Straße;Frankfurt am Main Weimarer Straße;Weimarer Straße, Nieder-Eschbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1973509, 8.6744893, 0.0;501.973.509;86.744.893
Weinbergstraße;Frankfurt am Main Weinbergstraße;Weinbergstraße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0764787, 8.5184615, 0.0;500.764.787;85.184.615
Weinstraße;Frankfurt am Main Weinstraße;Weinstraße, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1562401, 8.6884048, 0.0;501.562.401;86.884.048
Weisbachstraße;Frankfurt am Main Weisbachstraße;Weisbachstraße, Osthafen, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1107027, 8.7109381, 0.0;501.107.027;87.109.381
Weismüllerstraße;Frankfurt am Main Weismüllerstraße;Weismüllerstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1188285, 8.7358706, 0.0;501.188.285;87.358.706
Weizengasse;Frankfurt am Main Weizengasse;Weizengasse, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1109259, 8.5310315, 0.0;501.109.259;85.310.315
Weißadlergasse;Frankfurt am Main Weißadlergasse;Weißadlergasse, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1116073, 8.678351, 0.0;501.116.073;8.678.351
